;Paramètre;VIF;cos_teta;R_2;Teta
1358;MZB50119MSPB14042119JAS2;1.1287287215016322;0.33770923723537627;0.11404752891409964;70.26263026450042
1359;MFO50207CHAB14042119JAS2;2.555305283813586;0.780164935791528;0.6086573270385991;38.72432075145201
1360;MZB50207CHAB14042119JAS2;1.1596374831876262;0.37102768254693647;0.13766154121615026;68.22098890868092
1361;MFO92701NOXB14042119JAS2;1.7826335820663013;0.6625950661834775;0.439032221730687;48.50191111951347
1362;MZB92701NOXB14042119JAS2;1.5137709466870795;0.5825788151989435;0.3393980759186047;54.36787207294043
1363;MFO92902FUUB14042119JAS2;2.6272014827049937;0.7869986282596491;0.6193668408825692;38.0940933547195
1364;MZB92902FUUB14042119JAS2;1.8941442971946623;0.6870641291536247;0.47205711756962865;46.601843787815525
1365;MFO92201PAUB14042120JAS2;2.3011765638545802;0.7519572397512385;0.5654396904143016;41.23979434338007
1366;MZB92201PAUB14042120JAS2;1.8785904287710389;0.6838757140605938;0.467685992281887;46.8527475442729
1367;MFO40424KOLB14042120JAS2;2.5368042907610424;0.7783336384110207;0.6058032526821375;38.89174290351525
1368;MZB40424KOLB14042120JAS2;1.5786182026290194;0.6054210163839723;0.366534607079402;52.74085601608219
1369;MFO49804COBB14042120JAS2;1.6129998381928337;0.6164715204913493;0.3800371355769161;51.941078431077585
1370;MZB49804COBB14042120JAS2;1.181277406285279;0.3917381703590083;0.15345879411622343;66.93730324870806
1371;MFO40127YEMB14042120JAS2;1.9883067693610372;0.7050244679229765;0.49705950037007607;45.168479189638425
1372;MZB40127YEMB14042120JAS2;1.082185762500082;0.27557980368332097;0.07594422819813773;74.00343035208067
1373;MFO43001THUB14042120JAS2;2.5878525821232743;0.7833129803232606;0.6135792251429087;38.43508232863363
1374;MZB43001THUB14042120JAS2;1.703040200017438;0.6425066538700851;0.4128148002673333;50.02101066950734
1375;MFO40101STKB14042120JAS2;2.0947575806204175;0.7229230882686536;0.5226177915518875;43.70365363572834
